VendorNumber,VendorName,Brand,Description,PurchasePrice,actualprice,Volume,totalpurchasequantity,totalpurchasedollars,totalsalesquantity,totalsalesdollars,totalsalesprice,totalexcisetax,freightcost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821.0,388078.02000000176,7644.0,550740.5600000002,7644.0,6022.609999999919,257032.07000000007,162662.5399999984,29.535238879082804,0.9773686229382432,1.419149066983999
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957.0,380609.8899999946,38335.0,522309.1500000034,38335.0,40251.749999999636,89286.26999999999,141699.2600000088,27.129384962910922,0.984033678157969,1.3722952653700375
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070.0,379944.90000000445,28291.0,543425.090000003,28291.0,51982.1400000009,14069.869999999995,163480.18999999855,30.083298141423253,0.973202614379085,1.430273415961095
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132.0,379439.1200000025,8118.0,549271.82,8118.0,14917.300000000176,48347.26,169832.69999999745,30.919609165457906,0.9982784062961141,1.447588798961995
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653.0,379165.7100000053,37763.0,518089.3700000037,37763.0,69382.93999999884,68601.68000000001,138923.6599999984,26.814613084996786,1.0029214139643587,1.3663929947673707
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505.0,377726.65000000165,7612.0,534970.920000001,7612.0,849.1700000000128,144929.24,157244.26999999932,29.39304999980168,1.014257161892072,1.4162911724655876
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702.0,376796.5999999969,8233.0,462119.6700000026,8233.0,15131.220000000294,123780.21999999997,85323.07000000571,18.463414465782257,0.9461043438290049,1.2264433118558034
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495.0,374790.4999999976,31383.0,494108.1700000016,31383.0,24709.809999999172,38994.78000000001,119317.670000004,24.148086845033063,0.9964438799809494,1.318358309508925
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755.0,369126.44999999524,17633.0,482985.67000000447,17633.0,32401.760000001028,257032.07000000007,113859.22000000923,23.574036886023592,0.9931286961419319,1.308455869255673
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089.0,369034.92999999056,20179.0,522535.2099999998,20179.0,37080.620000000956,8497.589999999998,153500.28000000922,29.376064437841286,1.0044800637164617,1.4159505443021698
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869.0,368120.55000000226,61253.0,567452.4700000039,61253.0,6872.189999999857,79528.99,199331.92000000167,35.12750944585725,0.9900434789636167,1.541485445460734
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202.0,363756.0599999934,23843.0,485688.5700000036,23843.0,43809.65000000137,144929.24,121932.5100000102,25.105081225199367,0.9851665151640361,1.3352040650539607
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142.0,363710.83999999886,14506.0,468587.9400000016,14506.0,15231.300000000072,123780.21999999997,104877.10000000271,22.381519251221523,0.9579976225069343,1.2883529674287493
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761.0,363050.4500000035,12902.0,494732.9800000045,12902.0,10162.799999999977,123880.96999999999,131682.53000000102,26.616889377376822,1.0110492908079305,1.3627113807461186
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013.0,360429.8700000025,7922.0,456461.7800000042,7922.0,6241.489999999909,30234.42000000001,96031.91000000172,21.038324391584514,0.8789526239875735,1.2664371573865425
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642.0,360339.62000000296,13785.0,444452.1500000076,13785.0,10859.049999999976,123780.21999999997,84112.53000000463,18.924991137966863,0.9414697445704139,1.2334257054497753
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914.0,359566.279999989,29911.0,491568.89000000595,29911.0,54956.1000000006,123880.96999999999,132002.61000001692,26.85332873689694,0.9998997125091931,1.3671162101185377
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900.0,357776.9999999982,17620.0,470254.80000000785,17620.0,13877.409999999876,257032.07000000007,112477.80000000965,23.918479938962403,0.9322751322751323,1.3143796275333803
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531.0,356886.85999999405,70188.0,675519.620000004,70188.0,7875.999999999843,79528.99,318632.7600000099,47.16854263981378,0.9951368901617729,1.8928116882757051
12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,14.38,19.99,750.0,24801.0,356638.37999999576,22099.0,469603.0100000049,22099.0,17402.71999999959,123880.96999999999,112964.63000000914,24.055346238093314,0.8910527801298335,1.3167483824932429
3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,10.94,16.99,1750.0,32413.0,354598.22000001767,33938.0,581784.6200000029,33938.0,62355.9599999995,61966.909999999996,227186.39999998524,39.04991506994188,1.0470490235399377,1.6406868032218942
1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,17.16,22.99,750.0,20590.0,353324.40000000066,20025.0,469722.75000000605,20025.0,15770.389999999734,68601.68000000001,116398.35000000539,24.780224078992106,0.9725594949004371,1.3294376216304482
1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,19.11,25.99,750.0,18458.0,352732.3799999953,16976.0,447608.24000000744,16976.0,13370.659999999927,8497.589999999998,94875.86000001215,21.19618262613096,0.9197096110087767,1.2689740590302865
3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,13.27,18.99,1750.0,26543.0,352225.6099999936,25684.0,483047.1600000036,25684.0,47193.950000000805,257032.07000000007,130821.55000001,27.082562704645447,0.9676374185284256,1.371414077471574
4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,4.65,6.79,750.0,74342.0,345690.29999999725,72139.0,591669.5300000032,72139.0,8099.37999999989,144929.24,245979.23000000592,41.573753172654435,0.9703666837050389,1.711559537539838
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450.0,345545.99999999895,35733.0,435377.67000001186,35733.0,14044.219999999745,68601.68000000001,89831.6700000129,20.633044868840074,0.9803292181069959,1.2599702210415202
480,BACARDI USA INC,3344,Bombay Sapphire Gin,14.49,19.99,750.0,23798.0,344833.0200000061,24620.0,516761.800000002,24620.0,19388.249999999494,89286.26999999999,171928.77999999595,33.27041201574793,1.0345407177073704,1.4985856052880113
8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,7.93,9.99,375.0,43352.0,343781.36000000814,43057.0,430139.4300000118,43057.0,16928.970000000176,50293.62000000002,86358.07000000367,20.07676208619175,0.9931952389739804,1.2512005595649562
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015.0,342399.3999999967,43690.0,499703.1000000107,43690.0,34397.94000000034,257032.07000000007,157303.70000001398,31.47943248701291,1.015692200395211,1.459415816733369
3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,18.79,24.99,750.0,18095.0,340005.05000000034,18976.0,474449.24000000214,18976.0,14945.689999999926,257032.07000000007,134444.1900000018,28.336896482329955,1.0486874827300359,1.39541821511181
12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,9.08,12.49,1750.0,37423.0,339800.8400000012,37497.0,463220.03000000457,37497.0,68894.59999999887,123880.96999999999,123419.19000000338,26.643750703095066,1.0019773935814873,1.3632103734646535
3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,52.71,67.99,1750.0,6436.0,339241.56000000105,5463.0,379168.3700000033,5463.0,10040.870000000079,30234.42000000001,39926.81000000227,10.530100387857225,0.8488191423244251,1.1176943355643163
3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,11.53,16.99,750.0,29352.0,338428.55999998923,28860.0,447487.4000000079,28860.0,22722.44999999917,257032.07000000007,109058.84000001865,24.371376713627406,0.9832379394930498,1.322250698936349
3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,26.31,38.99,750.0,12778.0,336189.1799999959,13083.0,490792.1700000041,13083.0,10306.039999999968,257032.07000000007,154602.9900000082,31.5007042594031,1.0238691501017374,1.4598690237443397
12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,14.05,19.99,750.0,23835.0,334881.7499999959,23007.0,474637.930000005,23007.0,18117.009999999515,123880.96999999999,139756.18000000907,29.444798059018922,0.9652611705475141,1.41732993810505
3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,45.92,62.99,1750.0,7290.0,334756.8000000001,7465.0,467921.3500000016,7465.0,13719.89000000028,30234.42000000001,133164.5500000015,28.458746325638067,1.0240054869684498,1.3977949066307285
8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,19.37,24.99,750.0,17274.0,334597.38000000303,16336.0,412468.6400000072,16336.0,12865.97999999997,50293.62000000002,77871.26000000414,18.879316497856124,0.9456987379877272,1.2327312305912361
3664,WILLIAM GRANT & SONS INC,5337,Drambuie,20.6,27.99,750.0,16167.0,333040.2000000021,14262.0,394423.38000000897,14262.0,11234.04,30234.42000000001,61383.18000000686,15.562764053187076,0.8821673779922063,1.18431162364185
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171.0,332735.08000000386,13562.0,461672.38000000233,13562.0,24922.550000000585,16978.669999999995,128937.29999999847,27.928311414253944,0.957024910027521,1.3875073827502558
1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,12.66,19.99,750.0,26190.0,331565.4000000009,25652.0,503067.4800000031,25652.0,2871.660000000065,79528.99,171502.08000000223,34.09126743791929,0.9794578083237877,1.5172496285800683
8004,SAZERAC CO INC,5299,Southern Comfort,15.26,21.99,1750.0,21713.0,331340.37999999657,19895.0,412339.05000000447,19895.0,36554.34000000069,50293.62000000002,80998.6700000079,19.643705828979094,0.9162713581725234,1.244457587692779
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415.0,330937.250000001,9148.0,444072.5200000013,9148.0,7204.399999999973,16978.669999999995,113135.27000000031,25.476755463274326,0.9716409984067976,1.3418632082063895
3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,23.07,31.99,750.0,14260.0,328978.1999999996,13468.0,432258.3200000024,13468.0,10606.019999999991,257032.07000000007,103280.12000000279,23.893147967632462,0.9444600280504909,1.3139421396311455
3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,17.82,26.99,750.0,18322.0,326498.04,16532.0,407030.680000009,16532.0,13020.039999999968,257032.07000000007,80532.64000000904,19.785397995062006,0.902303242004148,1.246655814534167
17035,PERNOD RICARD USA,857,Kahlua,16.17,21.99,1000.0,20165.0,326068.0499999993,19674.0,462932.26000000624,19674.0,20657.70000000043,123780.21999999997,136864.21000000695,29.56463003896188,0.9756508802380363,1.4197412472642053
3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,21.42,29.99,1750.0,15187.0,325305.53999999695,14633.0,449036.67000000435,14633.0,26889.580000000584,257032.07000000007,123731.1300000074,27.554794132961614,0.9635214328043722,1.3803535900434052
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.61,21.99,750.0,27814.0,322920.540000002,27729.0,508256.95000000275,27729.0,3105.320000000053,144929.24,185336.41000000073,36.465100969106224,0.9969439850435032,1.5739381273176354
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.8,8.99,750.0,54960.0,318768.0000000009,56157.0,605967.380000002,56157.0,6301.7099999999045,144929.24,287199.3800000011,47.395188170029904,1.0217794759825327,1.9009667846207912
3252,E & J GALLO WINERY,2164,New Amsterdam Gin,12.14,16.99,1750.0,26071.0,316501.9400000042,24495.0,431674.0500000082,24495.0,45007.59000000145,61966.909999999996,115172.110000004,26.680341336247064,0.939549691227801,1.363890692107614
2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,10.2,14.99,750.0,30869.0,314863.8000000015,30768.0,443192.1200000035,30768.0,3445.720000000044,19016.59,128328.32000000199,28.955460670194444,0.9967281091062231,1.4075677165809515
8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,16.66,22.99,750.0,18848.0,314007.68,17869.0,413944.31000000786,17869.0,14073.01999999989,48347.26,99936.63000000786,24.142530187214305,0.9480581494057725,1.3182617380568777
9552,M S WALKER INC,7878,Allens Coffee Brandy,9.99,15.99,1750.0,31200.0,311688.00000000524,31160.0,471064.40000000235,31160.0,57256.32000000021,55551.819999999985,159376.3999999971,33.83325082515179,0.9987179487179487,1.5113331279997768
2561,EDRINGTON AMERICAS,1634,The Famous Grouse,20.73,29.99,1750.0,15031.0,311592.63000000373,14614.0,444949.8600000044,14614.0,26854.420000000646,9654.500000000002,133357.23000000068,29.97129384420963,0.9722573348413279,1.4279858288047413
12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,29.13,39.99,1750.0,10636.0,309826.6800000047,10362.0,375689.38000000815,10362.0,19042.860000000517,123880.96999999999,65862.70000000345,17.531158320206448,0.9742384355020685,1.2125791749116068
17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,41.59,51.99,750.0,7445.0,309637.55,7445.0,413475.5500000063,7445.0,5866.499999999899,123780.21999999997,103838.00000000629,25.113455922606477,1.0,1.335353383334826
1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,9.99,14.99,750.0,30842.0,308111.58000000525,30869.0,472099.3100000029,30869.0,3459.250000000029,79528.99,163987.72999999765,34.735854623468235,1.0008754296089748,1.532234880623425
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.97,9.99,1500.0,51294.0,306225.18000000564,50797.0,491916.0899999972,50797.0,11409.34999999946,144929.24,185690.90999999153,37.74849283746596,0.9903107575934808,1.6063868098632128
3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,14.39,22.99,1750.0,21076.0,303283.6400000054,21167.0,438524.33000000764,21167.0,38894.10000000127,257032.07000000007,135240.6900000022,30.83995134317858,1.0043177073448473,1.4459214812905825
9552,M S WALKER INC,3769,Jenkins Vodka,7.02,9.49,1750.0,42549.0,298693.9799999946,42105.0,394134.4500000082,42105.0,77358.38999999786,55551.819999999985,95440.47000001359,24.21520625766451,0.9895649721497568,1.3195259241582817
8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,6.07,8.99,750.0,48853.0,296537.71000000084,48587.0,431702.3500000005,48587.0,5449.719999999903,15919.700000000003,135164.63999999966,31.309683628082986,0.9945550938529876,1.4558092797034121
3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,7.91,12.99,750.0,37344.0,295391.0400000049,36604.0,427609.9600000089,36604.0,28815.439999999977,257032.07000000007,132218.920000004,30.92044909337501,0.9801842330762639,1.4476063999774733
12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,11.5,14.49,750.0,25183.0,289604.5,26121.0,402621.29000001226,26121.0,20569.54999999933,123880.96999999999,113016.79000001226,28.070246856545715,1.0372473494023746,1.3902452827908829
8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,5.26,8.99,750.0,54738.0,287921.8799999947,54744.0,509372.48000001,54744.0,6135.289999999828,11595.970000000003,221450.60000001529,43.47517949929508,1.0001096130658775,1.7691343221293891
1128,BROWN-FORMAN CORP,1545,Gentleman Jack,19.42,29.99,750.0,14785.0,287124.70000000007,14501.0,423808.990000009,14501.0,11423.389999999974,68601.68000000001,136684.29000000894,32.25138994810045,0.9807913425769361,1.4760450424502278
480,BACARDI USA INC,2665,Dewars White Label,15.38,19.99,750.0,18574.0,285668.11999999546,19088.0,400461.12000001105,19088.0,15034.059999999787,89286.26999999999,114793.0000000156,28.66520475196504,1.0276730914181114,1.4018404293766398
1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,26.42,38.99,1750.0,10746.0,283909.31999999785,10128.0,389506.72000000766,10128.0,18613.13000000045,68601.68000000001,105597.4000000098,27.110546385440472,0.9424902289223898,1.371940590044774
4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,4.48,6.95,750.0,63188.0,283082.2400000021,62368.0,502198.46000000834,62368.0,6997.389999999807,144929.24,219116.22000000626,43.631400223728804,0.9870228524403367,1.7740373256902469
1392,CONSTELLATION BRANDS INC,35472,R M Woodbridge Pnt Grigio,5.88,8.99,1500.0,47207.0,277577.15999999834,46764.0,469543.36000000645,46764.0,10500.999999999534,79528.99,191966.2000000081,40.883593796322764,0.9906157985044591,1.6915777940807855
8004,SAZERAC CO INC,5105,Dr McGillicuddy's Mentholmnt,14.81,25.99,1750.0,18007.0,266683.66999999026,17355.0,390990.45000000927,17355.0,31890.830000000944,50293.62000000002,124306.780000019,31.792791869984562,0.9637918587216082,1.4661207039787008
8004,SAZERAC CO INC,5153,Fireball Cinn Whisky Trav,10.44,15.99,750.0,25499.0,266209.5599999954,25465.0,381031.3500000082,25465.0,20051.859999999513,50293.62000000002,114821.79000001278,30.13447318705149,0.9986666143770344,1.4313210614976215
3960,DIAGEO NORTH AMERICA INC,4368,Capt Morgan Private Stock,23.91,32.99,1750.0,11035.0,263846.8499999981,11114.0,379652.8600000089,11114.0,20425.750000000546,257032.07000000007,115806.01000001078,30.503131202543308,1.0071590394200272,1.4389137486386956
3960,DIAGEO NORTH AMERICA INC,3488,Tanqueray,15.62,23.99,750.0,16740.0,261478.8000000034,16745.0,387588.550000011,16745.0,13188.289999999954,257032.07000000007,126109.7500000076,32.53701637987088,1.0002986857825567,1.482294358089474
3960,DIAGEO NORTH AMERICA INC,8111,Smirnoff 80 Proof,0.77,0.99,50.0,337660.0,259998.19999999896,334939.0,331589.6100000009,334939.0,17579.290000000423,257032.07000000007,71591.41000000195,21.59036587425093,0.9919415980572173,1.2753534832164308
6213,MHW LTD,5921,RumChata Liqueur,14.81,21.99,750.0,17419.0,257975.38999999338,17317.0,363394.8300000059,17317.0,13638.269999999931,9621.580000000002,105419.44000001252,29.00961469375082,0.9941443251621792,1.4086414599470718
1392,CONSTELLATION BRANDS INC,40096,Black Box Cab Svgn,10.52,16.99,3000.0,24452.0,257235.03999999663,24253.0,443383.4700000079,24253.0,10913.849999999677,79528.99,186148.43000001126,41.98361973214922,0.9918616064125634,1.7236511402179644
17035,PERNOD RICARD USA,2756,Jameson Caskmates,22.89,29.99,750.0,11220.0,256825.79999999833,10632.0,316023.6800000045,10632.0,8376.849999999928,123780.21999999997,59197.880000006146,18.732102606996193,0.9475935828877006,1.230498182036254
9165,ULTRA BEVERAGE COMPANY LLP,15094,Butter Chard,9.08,14.99,750.0,28274.0,256727.9199999992,25366.0,368418.6600000029,25366.0,2840.410000000061,68054.70000000003,111690.74000000369,30.316254882421756,0.8971493244677089,1.4350549017029548
8112,MOET HENNESSY USA INC,8612,Grand Marnier,45.79,67.99,1750.0,5583.0,255645.5699999993,5516.0,351316.84000000445,5516.0,10139.190000000119,48347.26,95671.27000000514,27.232190179099845,0.9879992835393158,1.3742340225179939
9815,WINE GROUP INC,6349,Glen Ellen Chard RSV,4.63,6.99,1500.0,55151.0,255349.12999999546,54842.0,383345.58000000747,54842.0,12318.419999999402,27100.409999999996,127996.450000012,33.38931154495364,0.9943972004134105,1.5012605682267814
12546,JIM BEAM BRANDS COMPANY,3351,Pinnacle Whipped Vodka,13.27,16.99,1750.0,19227.0,255142.28999999777,18722.0,314369.7800000082,18722.0,34401.58000000112,123880.96999999999,59227.49000001041,18.840071078081635,0.9737348520309981,1.2321351352612337
